db_id,question,evidence,SQL
world,Which country has the most crowded city in the world?,most crowded city refers to MAX(Population);,SELECT T1.Name FROM Country AS T1 INNER JOIN City AS T2 ON T1.Code = T2.CountryCode ORDER BY T2.Population DESC LIMIT 1
world,What is the life expectancy of residents in the most crowded city?,most crowded city refers to MAX(Population);,SELECT T2.LifeExpectancy FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code ORDER BY T1.Population DESC LIMIT 1
world,What is the GNP of the least crowded city in the world?,least crowded city refers to MIN(Population);,SELECT T2.GNP FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code ORDER BY T1.Population ASC LIMIT 1
world,"Within the 5 most crowded cities in the world, which country has the most languages used?",most crowded cities refers to MAX(Population); has the most languages used refers to MAX(COUNT(Language));,"SELECT Name FROM ( SELECT T1.Name, T2.Language FROM City AS T1 INNER JOIN CountryLanguage AS T2 ON T1.CountryCode = T2.CountryCode GROUP BY T1.Name, T1.Population, T2.Language ORDER BY T1.Population DESC ) AS T3 GROUP BY t3.Name ORDER BY COUNT(Language) DESC LIMIT 1"
world,Which country has the smallest surface area and the most crowded city?,smallest surface area refers to MIN(smallest surface area); most crowded city refers to MAX(Population);,"SELECT T2.Name FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code ORDER BY T1.Population DESC, T2.SurfaceArea DESC LIMIT 1"
world,List down all cities of China.,China is a name of country;,SELECT T1.Name FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.Name = 'China'
world,"What are the cities for country called ""Â´Uman"" in local name.",,SELECT T1.Name FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.LocalName = 'Â´Uman'
world,What is the average life expentancy of countries that speak Arabic?,average life expectancy = AVG(LifeExpectancy); speak Arabic refers to `Language` = 'Arabic';,SELECT AVG(T1.LifeExpectancy) FROM Country AS T1 INNER JOIN CountryLanguage AS T2 ON T1.Code = T2.CountryCode WHERE T2.Language = 'Arabic'
world,What is the GNP growth rate by the country of Shanghai?,"GNP growth rate = DIVIDE(SUBTRACT(GNP, GNPOld), GNPOld); Shanghai is a name of city;",SELECT CAST((T1.GNP - T1.GNPOld) AS REAL) / T1.GNPOld FROM Country AS T1 INNER JOIN City AS T2 ON T1.Code = T2.CountryCode WHERE T2.Name = 'Shanghai'
world,What is the district of Zaanstad?,Zaanstad is a name of city;,SELECT District FROM City WHERE name = 'Zaanstad'
world,What city has the highest population?,highest population refers to MAX(Population);,SELECT Name FROM City ORDER BY Population DESC LIMIT 1
world,Provide the district of the city with a population of 201843.,,SELECT District FROM City WHERE population = 201843
world,What country has the largest surface area?,largest surface area refers to MAX(SurfaceArea);,SELECT Name FROM Country ORDER BY SurfaceArea DESC LIMIT 1
world,How many countries have a life expectancy of 75.1?,,SELECT COUNT(*) FROM Country WHERE LifeExpectancy = 75.1
world,What is the year of independence of Brunei?,year of independence refers to IndepYear; Brunei is a name of country;,SELECT IndepYear FROM Country WHERE Name = 'Brunei'
world,How many countries have no GNP?,no GNP refers to GNP = 0;,SELECT COUNT(*) FROM Country WHERE GNP = 0
world,What is the average surface area of all countries?,average surface area = AVG(SurfaceArea);,SELECT AVG(SurfaceArea) FROM Country
world,How many languages are there in the country where Tocantins district belongs?,,SELECT COUNT(DISTINCT T2.Language) FROM City AS T1 INNER JOIN CountryLanguage AS T2 ON T1.CountryCode = T2.CountryCode WHERE T1.District = 'Tocantins'
world,What are the districts that belong to the country with the largest surface area?,largest surface area refers to MAX(SurfaceArea);,SELECT T1.District FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.Name = ( SELECT Name FROM Country ORDER BY SurfaceArea DESC LIMIT 1 )
world,How many cities are there in the country ruled by Kostis Stefanopoulos?,ruled by Kostis Stefanopoulos refers to HeadOfState = 'Kostis Stefanopoulos';,SELECT COUNT(DISTINCT T1.Name) FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.HeadOfState = 'Kostis Stefanopoulos'
world,What are the official languages used in Greece?,official language refers to IsOfficial = 'T'; Greece is a name of country;,SELECT T1.Language FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.IsOfficial = 'T' AND T2.name = 'Greece'
world,Give the population of the country where Queimados city belongs.,,SELECT T2.Population FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Name = 'Queimados'
world,What are the official languages of the country where you can find the city with the least population?,official language refers to IsOfficial = 'T'; least population refers to MIN(Population);,SELECT T2.Language FROM City AS T1 INNER JOIN CountryLanguage AS T2 ON T1.CountryCode = T2.CountryCode WHERE T2.IsOfficial = 'T' ORDER BY T1.Population ASC LIMIT 1
world,What is the surface area and GNP of the country where Namibe district belongs?,,"SELECT T2.SurfaceArea, T2.GNP FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.District = 'Namibe'"
world,List the names of the country that officially uses English as their language.,officially uses English as their language refers to `Language` = 'English' AND IsOfficial = 'T';,SELECT T2.Name FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.IsOfficial = 'T' AND T1.Language = 'English'
world,What are the districts that belong to the country with the lowest surface area?,lowest surface area refers to MIN(SurfaceArea);,SELECT T1.District FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code ORDER BY T2.SurfaceArea ASC LIMIT 1
world,List down the country names of countries that have a GNP lower than 1000 and have Dutch as their language.,GNP lower than 1000 refers to GNP < 1000; Dutch as their language refers to `Language` = 'Dutch';,SELECT T2.Name FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.GNP < 1000 AND T1.IsOfficial = 'T' AND T1.Language = 'Dutch'
world,"What is the GNP of the country where district ""Entre Rios"" belongs?",,SELECT T2.GNP FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.District = 'Entre Rios' LIMIT 1
world,"What is the local name of the country where ""The Valley"" city belongs?",,SELECT T2.LocalName FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Name = 'The Valley'
world,List down the cities belongs to the country that has surface area greater than 7000000.,surface area greater than 7000000 refers to SurfaceArea > 7000000;,"SELECT T2.Name, T1.Name FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.SurfaceArea > 7000000"
world,What is the life expectancy of the countries that uses Japanese as their language?,uses Japanese as their language refers to `Language` = 'Japanese';,SELECT AVG(T2.LifeExpectancy) FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Language = 'Japanese'
world,How many cities are there in the country with the surface area of 652090?,,"SELECT T2.Name, COUNT(T1.Name) FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.SurfaceArea = 652090 GROUP BY T2.Name"
world,List down the languages of countries with an independence year between 1980 to 1995.,independence year between 1980 to 1995 refers to IndepYear BETWEEN 1980 AND 1995;,"SELECT T2.Name, T1.Language FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.IndepYear BETWEEN 1980 AND 1995"
world,What is the life expectancy of the people living in Calama city?,,SELECT T2.LifeExpectancy FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Name = 'Calama'
world,Provide the language used in the country ruled by Pierre Buyoya.,ruled by Pierre Buyoya refers to HeadOfState = 'Pierre Buyoya';,SELECT T1.Language FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.HeadOfState = 'Pierre Buyoya'
world,"In countries with constitutional monarchy, what is the percentage of cities located in the district of England?","constitutional monarchy refers to GovernmentForm = 'Constitutional Monarchy'; percentage = MULTIPLY(DIVIDE(SUM(GovernmentForm = 'Constitutional Monarchy' WHERE District = 'England'), COUNT(GovernmentForm = 'Constitutional Monarchy')), 100)",SELECT CAST(SUM(CASE WHEN T1.District = 'England' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T2.GovernmentForm = 'Constitutional Monarchy'
world,"Among the cities with a population between 140000 and 150000, list the country that has life expectancy greater than 80% life expectancy of all countries.","life expectancy greater than 80% life expectancy of all countries refers to LifeExpectancy < (MULTIPLY(AVG(LifeExpectancy), 0.8));","SELECT T2.Name FROM City AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Population BETWEEN 140000 AND 150000 GROUP BY T2.Name, LifeExpectancy HAVING LifeExpectancy < ( SELECT AVG(LifeExpectancy) FROM Country ) * 0.8"
world,"Among the countries that use Italian as their language, what is the percentage of republic countries?","use Italian as their language refers to `Language` = 'Italian'; percentage = MULTIPLY(DIVIDE(SUM(`Language` = 'Italian' WHERE GovernmentForm = 'Republic'), COUNT(`Language` = 'Italian')), 100); use Italian as their language refers to `Language` = 'Italian'; republic countries refers to GovernmentForm = 'Republic';",SELECT CAST(SUM(CASE WHEN T2.GovernmentForm = 'Republic' THEN 1 ELSE 0 END) AS REAL) * 100 / COUNT(*) FROM CountryLanguage AS T1 INNER JOIN Country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Language = 'Italian'
music_platform_2,How many podcasts are there in the category which has the most podcasts?,category which has the most podcast refers to the category with Max(count(podcast_id)),SELECT COUNT(podcast_id) FROM categories WHERE category = ( SELECT category FROM categories GROUP BY category ORDER BY COUNT(podcast_id) DESC LIMIT 1 )
music_platform_2,What is the percentage of the podcast that are categorized in four or more categories?,"categorized in 4 or more refers to Count(category) > 4; percentage = Divide(Count(podcast_id(count(category) > 4)), Count(podcast_id)) * 100",SELECT COUNT(T1.podcast_id) FROM ( SELECT podcast_id FROM categories GROUP BY podcast_id HAVING COUNT(category) >= 4 ) AS T1
music_platform_2,Provide the itunes id and url for podcast titled 'Brown Suga Diaries'.,url refers to itunes_url; 'Brown Suga Diaries' is the title of podcast,"SELECT itunes_id, itunes_url FROM podcasts WHERE title = 'Brown Suga Diaries'"
music_platform_2,List all podcast with its itunes url for all title containing the word 'Dream'.,containing the word 'Dream' refers to title LIKE '%Dream%',SELECT itunes_url FROM podcasts WHERE title LIKE '%Dream%' GROUP BY itunes_url
music_platform_2,Name all the categories for podcast titled 'I Heart My Life Show'.,'I Hearty My Life Show' is the title of podcast,SELECT T1.category FROM categories AS T1 INNER JOIN podcasts AS T2 ON T2.podcast_id = T1.podcast_id WHERE T2.title = 'I Heart My Life Show'
music_platform_2,List all the podcast title and its itunes url under the 'society-culture' category.,,"SELECT T2.title, T2.itunes_url FROM categories AS T1 INNER JOIN podcasts AS T2 ON T2.podcast_id = T1.podcast_id WHERE T1.category = 'society-culture'"
music_platform_2,How many people rated 5 for the podcast which title contains the word 'spoiler' under the 'art' category '?,rated 5 refers to rating = 5; contain the word 'spoilers' refers to title like '%spoilers%'; 'art' is the category name;,SELECT COUNT(T3.podcast_id) FROM categories AS T1 INNER JOIN podcasts AS T2 ON T2.podcast_id = T1.podcast_id INNER JOIN reviews AS T3 ON T3.podcast_id = T2.podcast_id WHERE T2.title LIKE '%spoilers%' AND T1.category = 'arts' AND T3.rating = 5
music_platform_2,List the authors who created review for podcast titled 'Pop Rocket' in 2016 with rating less than 5.,Pop Rocket' is the title of podcast; in 2016 refers to created_at like'2016%'; rating less than 5 refers to rating < 5; author refers to author_id,SELECT T2.author_id FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T1.title = 'Pop Rocket' AND T2.created_at LIKE '2016-%' AND T2.rating < 5
music_platform_2,Name all the podcast title and its category with average rating of more than 3.0.,average rating of more than 3.0 refers to avg(rating) > 3.0,"SELECT T2.title, T1.category FROM categories AS T1 INNER JOIN podcasts AS T2 ON T2.podcast_id = T1.podcast_id INNER JOIN reviews AS T3 ON T3.podcast_id = T2.podcast_id GROUP BY T3.podcast_id HAVING AVG(T3.rating) > 3"
music_platform_2,List all content reviewed for podcast with the best rating under the 'fiction' category. State the podcast title.,'fiction' is the category name; best rating refers to rating = 5; content reviewed refers to content,SELECT DISTINCT T2.title FROM categories AS T1 INNER JOIN podcasts AS T2 ON T2.podcast_id = T1.podcast_id INNER JOIN reviews AS T3 ON T3.podcast_id = T2.podcast_id WHERE T3.rating = 5 AND T1.category = 'fiction'
music_platform_2,"State the podcast title, content review and rating for all reviews with titled 'Love it!'","""Love it!"" is the title of review; content reviewed refers to content","SELECT DISTINCT T1.title, T2.content, T2.rating FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T2.title = 'Love it!'"
music_platform_2,"Find the author, rating and review creation date of review for podcast title 'In The Thick'.","""In The Thick"" is the title of podcast; author refers to author_id; creation date refers to created_at","SELECT T2.author_id, T2.rating, T2.created_at FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T1.title = 'In The Thick' GROUP BY T2.author_id, T2.rating, T2.created_at"
music_platform_2,"Which podcast was reviewed the latest? State the date of creation, podcast tile and rating.",latest refers to Max(created_at); date of creation refers to created_at,"SELECT T1.podcast_id, T2.created_at, T2.title, T2.rating FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id ORDER BY T2.created_at DESC LIMIT 1"
music_platform_2,"Name the podcast title, rating and review content created by '76A4C24B6038145'.","""76A4C24B6038145"" is author_id; review content refers to content","SELECT T2.title, T2.rating, T2.content FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T2.author_id = '76A4C24B6038145'"
music_platform_2,"For all reviews with the worst rating, state the podcast title as well as the review title and content.",worst rating refers to rating = 1,"SELECT DISTINCT T1.title, T2.title, T2.content FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T2.rating = 1"
music_platform_2,List all reviews created in May 2019. State the title of podcast and review rating.,created in May 2019 refers to created_at like '2019-05%',"SELECT DISTINCT T1.title, T2.rating FROM podcasts AS T1 INNER JOIN reviews AS T2 ON T2.podcast_id = T1.podcast_id WHERE T2.created_at LIKE '2019-05-%'"
